record_id,Latitude,Longitude,main_damag,grouped_da,confidence,geo_result,occupancy,address,parsed_add,address_di,country,parish,town,suburb,street,place,wind_speed
BLDG22213,15.32583047,-61.34717403,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22214,15.32568014,-61.34721587,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22215,15.32556356,-61.34648868,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22216,15.32573944,-61.34650578,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22217,15.32572329,-61.34577781,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22218,15.32579171,-61.34581423,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22219,15.3260451,-61.34564222,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22220,15.32581728,-61.34539269,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22221,15.32593643,-61.34501477,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22222,15.32562973,-61.34428539,Moderately Damaged,Damaged Buildings,nan,"15.3287597,-61.341177,path",path,"Waitukubuli National Trail Segment 4, Louisville, Trafalgar, Saint George Parish, Dominica","Waitukubuli National Trail Segment 4,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Waitukubuli National Trail Segment 4,170
BLDG22223,15.32569555,-61.34397072,Negligible to slight damage,Damaged Buildings,nan,"15.3287597,-61.341177,path",path,"Waitukubuli National Trail Segment 4, Louisville, Trafalgar, Saint George Parish, Dominica","Waitukubuli National Trail Segment 4,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Waitukubuli National Trail Segment 4,170
BLDG22224,15.32562251,-61.34573055,Negligible to slight damage,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22225,15.32585002,-61.34690777,Negligible to slight damage,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22226,15.32564028,-61.34619241,Negligible to slight damage,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22227,15.32572742,-61.34633586,Negligible to slight damage,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22228,15.32656047,-61.34017187,Completely Destroyed,Damaged Buildings,nan,"15.3266074,-61.3402773,restaurant",restaurant,"river rock cafe, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","river rock cafe,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22229,15.32719271,-61.33789017,Highly Damaged,Damaged Buildings,nan,"15.3272003,-61.3380092,hotel",hotel,"Papillote Wilderness Retreat, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","Papillote Wilderness Retreat,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22230,15.32697779,-61.33648372,Highly Damaged,Damaged Buildings,nan,"15.3270125,-61.3365809276179,ticket",ticket,"Site Pass, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","Site Pass,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22231,15.32728039,-61.33906849,Highly Damaged,Damaged Buildings,nan,"15.3272309,-61.3383154552903,restaurant",restaurant,"Papillote Gardens, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","Papillote Gardens,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22232,15.32721712,-61.33827806,Negligible to slight damage,Damaged Buildings,nan,"15.3272309,-61.3383154552903,restaurant",restaurant,"Papillote Gardens, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","Papillote Gardens,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22233,15.32733957,-61.33786314,Negligible to slight damage,Damaged Buildings,nan,"15.3272003,-61.3380092,hotel",hotel,"Papillote Wilderness Retreat, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","Papillote Wilderness Retreat,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22234,15.32690661,-61.33800331,Negligible to slight damage,Damaged Buildings,nan,"15.3272003,-61.3380092,hotel",hotel,"Papillote Wilderness Retreat, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","Papillote Wilderness Retreat,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22235,15.32692993,-61.33776289,Negligible to slight damage,Damaged Buildings,nan,"15.3272003,-61.3380092,hotel",hotel,"Papillote Wilderness Retreat, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","Papillote Wilderness Retreat,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22236,15.32673559,-61.33767573,Negligible to slight damage,Damaged Buildings,nan,"15.3272003,-61.3380092,hotel",hotel,"Papillote Wilderness Retreat, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","Papillote Wilderness Retreat,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22237,15.32409002,-61.33547171,Highly Damaged,Damaged Buildings,nan,"15.3270125,-61.3365809276179,ticket",ticket,"Site Pass, Botanical Gardens, Louisville, Trafalgar, Saint George Parish, Dominica","Site Pass,Botanical Gardens,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Botanical Gardens,170
BLDG22238,15.32466635,-61.34690598,Completely Destroyed,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22239,15.32523941,-61.34776263,Completely Destroyed,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22240,15.32543206,-61.3471365,Completely Destroyed,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22241,15.32379132,-61.34741181,Completely Destroyed,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22242,15.32268542,-61.34774204,Completely Destroyed,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22243,15.32326794,-61.34696871,Completely Destroyed,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22244,15.32471925,-61.34533111,Completely Destroyed,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22245,15.32345388,-61.34446883,Completely Destroyed,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22246,15.32458975,-61.34528038,Highly Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22247,15.32465409,-61.34573447,Highly Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22248,15.3252395,-61.34680538,Highly Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22249,15.32531778,-61.34671976,Highly Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22250,15.3253782,-61.34664537,Highly Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22251,15.32546015,-61.34657081,Highly Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22252,15.32295372,-61.34715967,Highly Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22253,15.32386628,-61.3430057,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22254,15.32372686,-61.34306963,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22255,15.32340683,-61.34296128,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22256,15.32367419,-61.34322158,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22257,15.32484864,-61.34391455,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22258,15.32537919,-61.34532591,Moderately Damaged,Damaged Buildings,nan,"15.3254263,-61.3457561,restaurant",restaurant,"M & G's Dinner, Waitukubuli National Trail Segment 4, Louisville, Trafalgar, Saint George Parish, Dominica","M & G's Dinner,Waitukubuli National Trail Segment 4,Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,Waitukubuli National Trail Segment 4,170
BLDG22259,15.32447936,-61.34635676,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22260,15.32323039,-61.34528738,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22261,15.3254553,-61.346885,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22262,15.32501472,-61.34696608,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
BLDG22263,15.32508237,-61.34689902,Moderately Damaged,Damaged Buildings,nan,"15.3080491,-61.3661528,suburb",suburb,"Louisville, Trafalgar, Saint George Parish, 00109-800, Dominica","Louisville,Trafalgar,Saint George Parish,Dominica",[object BSON],Dominica,Saint George Parish,Trafalgar,None,Louisville,None,170
